sector_id,sector_name,exchange,symbol,description,type,full_symbol
sector_020,BDR - Ações Internacionais,BOVESPA,XRXB34,BDR Xerox,BDR,BOVESPA\XRXB34
sector_020,BDR - Ações Internacionais,BOVESPA,Y2PF34,BDR YPF,BDR,BOVESPA\Y2PF34
sector_020,BDR - Ações Internacionais,BOVESPA,YUMR34,BDR Yum! Brands,BDR,BOVESPA\YUMR34
sector_021,Commodities - Agronegócio,BOVESPA,AGRO3,Agrogalaxy,Commodity/Ação,BOVESPA\AGRO3
sector_021,Commodities - Agronegócio,BOVESPA,AGXY3,Agrogalaxy XY,Commodity/Ação,BOVESPA\AGXY3
sector_021,Commodities - Agronegócio,BOVESPA,BEEF3,Minerva,Commodity/Ação,BOVESPA\BEEF3
sector_021,Commodities - Agronegócio,BOVESPA,CAML3,Camil Alimentos,Commodity/Ação,BOVESPA\CAML3
sector_021,Commodities - Agronegócio,COMMODITIES,CC,Cacau Futuro (ICE),Commodity/Ação,COMMODITIES\CC
sector_021,Commodities - Agronegócio,BOVESPA,CORN11,ETF Grãos BR,Commodity/Ação,BOVESPA\CORN11
sector_021,Commodities - Agronegócio,COMMODITIES,CT,Algodão Futuro (ICE),Commodity/Ação,COMMODITIES\CT
sector_021,Commodities - Agronegócio,COMMODITIES,GF,Boi Magro Futuro (CME),Commodity/Ação,COMMODITIES\GF
sector_021,Commodities - Agronegócio,COMMODITIES,HE,Porco Futuro (CME),Commodity/Ação,COMMODITIES\HE
sector_021,Commodities - Agronegócio,BOVESPA,JALL3,JBS,Commodity/Ação,BOVESPA\JALL3
sector_021,Commodities - Agronegócio,COMMODITIES,KC,Café Arábica (ICE),Commodity/Ação,COMMODITIES\KC
sector_021,Commodities - Agronegócio,COMMODITIES,LE,Boi Gordo Futuro (CME),Commodity/Ação,COMMODITIES\LE
sector_021,Commodities - Agronegócio,COMMODITIES,OJ,Suco Laranja (ICE),Commodity/Ação,COMMODITIES\OJ
sector_021,Commodities - Agronegócio,COMMODITIES,SB,Açúcar Futuro (ICE),Commodity/Ação,COMMODITIES\SB
sector_021,Commodities - Agronegócio,BOVESPA,SLCE3,SLC Agrícola,Commodity/Ação,BOVESPA\SLCE3
sector_021,Commodities - Agronegócio,BOVESPA,SMTO3,São Martinho Açúcar,Commodity/Ação,BOVESPA\SMTO3
sector_021,Commodities - Agronegócio,BOVESPA,SOJA3,Soja BR,Commodity/Ação,BOVESPA\SOJA3
sector_021,Commodities - Agronegócio,BOVESPA,TTEN3,Três Tentos,Commodity/Ação,BOVESPA\TTEN3
sector_021,Commodities - Agronegócio,COMMODITIES,ZC,Milho Futuro (CBOT),Commodity/Ação,COMMODITIES\ZC
sector_021,Commodities - Agronegócio,COMMODITIES,ZS,Soja Futuro (CBOT),Commodity/Ação,COMMODITIES\ZS
sector_021,Commodities - Agronegócio,COMMODITIES,ZW,Trigo Futuro (CBOT),Commodity/Ação,COMMODITIES\ZW
sector_022,Commodities - Café (BMF),BMF,CCMH26,Futuro Café Conillon H/26,Futuro,BMF\CCMH26
sector_022,Commodities - Café (BMF),BMF,CCMK26,Futuro Café Conillon K/26,Futuro,BMF\CCMK26
sector_022,Commodities - Café (BMF),BMF,CCMU26,Futuro Café Conillon U/26,Futuro,BMF\CCMU26
sector_022,Commodities - Café (BMF),BMF,SJCH26,Futuro Café H/26,Futuro,BMF\SJCH26
sector_022,Commodities - Café (BMF),BMF,SJCK26,Futuro Café K/26,Futuro,BMF\SJCK26
sector_022,Commodities - Café (BMF),BMF,SJCN26,Futuro Café N/26,Futuro,BMF\SJCN26
sector_022,Commodities - Café (BMF),BMF,SJCX26,Futuro Café X/26,Futuro,BMF\SJCX26
sector_023,Commodities - Energia e Petróleo,BOVESPA,BRAV3,Brava Energia,Commodity/Ação,BOVESPA\BRAV3
sector_023,Commodities - Energia e Petróleo,COMMODITIES,BZ,Petróleo Brent Futuro (ICE),Commodity/Ação,COMMODITIES\BZ
sector_023,Commodities - Energia e Petróleo,BOVESPA,CHVX34,BDR Chevron,Commodity/Ação,BOVESPA\CHVX34
sector_023,Commodities - Energia e Petróleo,COMMODITIES,CL,Petróleo WTI Futuro (NYMEX),Commodity/Ação,COMMODITIES\CL
sector_023,Commodities - Energia e Petróleo,BOVESPA,EXXO34,BDR ExxonMobil,Commodity/Ação,BOVESPA\EXXO34
sector_023,Commodities - Energia e Petróleo,COMMODITIES,HO,Óleo de Aquecimento (NYMEX),Commodity/Ação,COMMODITIES\HO
sector_023,Commodities - Energia e Petróleo,COMMODITIES,NG,Gás Natural Futuro (NYMEX),Commodity/Ação,COMMODITIES\NG
sector_023,Commodities - Energia e Petróleo,BOVESPA,PETR3,Petrobras PN,Commodity/Ação,BOVESPA\PETR3
sector_023,Commodities - Energia e Petróleo,BOVESPA,PETR4,Petrobras PNB,Commodity/Ação,BOVESPA\PETR4
sector_023,Commodities - Energia e Petróleo,BOVESPA,PRIO3,PetroRio,Commodity/Ação,BOVESPA\PRIO3
sector_023,Commodities - Energia e Petróleo,BOVESPA,PRNR3,Panoro Energy,Commodity/Ação,BOVESPA\PRNR3
sector_023,Commodities - Energia e Petróleo,COMMODITIES,RB,Gasolina Futuro (NYMEX),Commodity/Ação,COMMODITIES\RB
sector_023,Commodities - Energia e Petróleo,BOVESPA,RECV3,Recôncavo,Commodity/Ação,BOVESPA\RECV3
sector_023,Commodities - Energia e Petróleo,BOVESPA,RPMG3,Refinaria Manguinhos,Commodity/Ação,BOVESPA\RPMG3
sector_024,Commodities - Etanol (BMF),BMF,ETHG26,Futuro Etanol G/26,Futuro,BMF\ETHG26
sector_024,Commodities - Etanol (BMF),BMF,ETHH26,Futuro Etanol H/26,Futuro,BMF\ETHH26
sector_025,Commodities - Metais Preciosos,COMMODITIES,ALI,Alumínio Futuro,Commodity,COMMODITIES\ALI
sector_025,Commodities - Metais Preciosos,BOVESPA,AURA33,BDR Aura Minerals,Commodity,BOVESPA\AURA33
sector_025,Commodities - Metais Preciosos,COMMODITIES,GC,Ouro Futuro (COMEX),Commodity,COMMODITIES\GC
sector_025,Commodities - Metais Preciosos,BOVESPA,GOLD11,ETF Ouro BR,Commodity,BOVESPA\GOLD11
sector_025,Commodities - Metais Preciosos,COMMODITIES,HG,Cobre Futuro (COMEX),Commodity,COMMODITIES\HG
sector_025,Commodities - Metais Preciosos,COMMODITIES,PA,Paládio Futuro (NYMEX),Commodity,COMMODITIES\PA
sector_025,Commodities - Metais Preciosos,COMMODITIES,PL,Platina Futuro (NYMEX),Commodity,COMMODITIES\PL
sector_025,Commodities - Metais Preciosos,COMMODITIES,SI,Prata Futuro (COMEX),Commodity,COMMODITIES\SI
sector_025,Commodities - Metais Preciosos,BOVESPA,SLVB34,BDR Silver ETF,Commodity,BOVESPA\SLVB34
sector_026,Commodities - Ouro (BMF),BMF,BGI,Futuro Mini-Ouro,Futuro,BMF\BGI
sector_026,Commodities - Ouro (BMF),BMF,BGIO,Futuro Ouro BMF,Futuro,BMF\BGIO
sector_027,Cripto - ETFs e Fundos,BOVESPA,AZPL11,ETF Arbitrum/Polygon,ETF,BOVESPA\AZPL11
sector_027,Cripto - ETFs e Fundos,BOVESPA,BITH11,ETF Bitcoin Hashdex,ETF,BOVESPA\BITH11
sector_027,Cripto - ETFs e Fundos,BOVESPA,BTHF11,ETF Bitcoin Fundo,ETF,BOVESPA\BTHF11
sector_027,Cripto - ETFs e Fundos,BOVESPA,COIN11,ETF Coinbase,ETF,BOVESPA\COIN11
sector_027,Cripto - ETFs e Fundos,BOVESPA,CRPT11,ETF Cripto Diversificado B,ETF,BOVESPA\CRPT11
sector_027,Cripto - ETFs e Fundos,BOVESPA,DEFI11,ETF DeFi,ETF,BOVESPA\DEFI11
sector_027,Cripto - ETFs e Fundos,BOVESPA,ETHA39,BDR Ethereum iShares,ETF,BOVESPA\ETHA39
sector_027,Cripto - ETFs e Fundos,BOVESPA,ETHE11,ETF Ethereum,ETF,BOVESPA\ETHE11
sector_027,Cripto - ETFs e Fundos,BOVESPA,HASH11,ETF Cripto Diversificado,ETF,BOVESPA\HASH11
sector_027,Cripto - ETFs e Fundos,BOVESPA,HODL11,ETF Bitcoin HODL,ETF,BOVESPA\HODL11
sector_027,Cripto - ETFs e Fundos,BOVESPA,IBIT39,BDR Bitcoin iShares,ETF,BOVESPA\IBIT39
sector_027,Cripto - ETFs e Fundos,BOVESPA,QBTC11,ETF Bitcoin QBTC,ETF,BOVESPA\QBTC11
sector_027,Cripto - ETFs e Fundos,BOVESPA,QETH11,ETF Ethereum Hashdex,ETF,BOVESPA\QETH11
sector_027,Cripto - ETFs e Fundos,BOVESPA,RIOT34,BDR Riot Blockchain,ETF,BOVESPA\RIOT34
sector_027,Cripto - ETFs e Fundos,BOVESPA,SNFZ11,ETF Solana,ETF,BOVESPA\SNFZ11
sector_027,Cripto - ETFs e Fundos,BOVESPA,SOLH11,ETF Solana Hashdex,ETF,BOVESPA\SOLH11
sector_028,Cripto - Futuros (BMF),BMF,BGIG26,Futuro Ouro/Bitcoin Fev/26,Futuro,BMF\BGIG26
sector_028,Cripto - Futuros (BMF),BMF,BGIH26,Futuro Ouro/Bitcoin Mar/26,Futuro,BMF\BGIH26
sector_028,Cripto - Futuros (BMF),BMF,BGIJ26,Futuro Ouro/Bitcoin Abr/26,Futuro,BMF\BGIJ26
sector_028,Cripto - Futuros (BMF),BMF,BGIK26,Futuro Ouro/Bitcoin Mai/26,Futuro,BMF\BGIK26
sector_028,Cripto - Futuros (BMF),BMF,BGIM26,Futuro Ouro/Bitcoin Jun/26,Futuro,BMF\BGIM26
sector_028,Cripto - Futuros (BMF),BMF,BGIN26,Futuro Ouro/Bitcoin Jul/26,Futuro,BMF\BGIN26
sector_028,Cripto - Futuros (BMF),BMF,BGIQ26,Futuro Ouro/Bitcoin Ago/26,Futuro,BMF\BGIQ26
sector_028,Cripto - Futuros (BMF),BMF,BGIU26,Futuro Ouro/Bitcoin Set/26,Futuro,BMF\BGIU26
sector_028,Cripto - Futuros (BMF),BMF,BGIV26,Futuro Ouro/Bitcoin Out/26,Futuro,BMF\BGIV26
sector_028,Cripto - Futuros (BMF),BMF,BGIX26,Futuro Ouro/Bitcoin Nov/26,Futuro,BMF\BGIX26
sector_028,Cripto - Futuros (BMF),BMF,BITG26,Futuro Bitcoin Fev/26,Futuro,BMF\BITG26
sector_028,Cripto - Futuros (BMF),BMF,BITH26,Futuro Bitcoin Mar/26,Futuro,BMF\BITH26
sector_028,Cripto - Futuros (BMF),BMF,BITK26,Futuro Bitcoin Mai/26,Futuro,BMF\BITK26
sector_028,Cripto - Futuros (BMF),BMF,BITN26,Futuro Bitcoin Nov/26,Futuro,BMF\BITN26
sector_028,Cripto - Futuros (BMF),BMF,BITU26,Futuro Bitcoin Set/26,Futuro,BMF\BITU26
sector_028,Cripto - Futuros (BMF),BMF,BITZ26,Futuro Bitcoin Dez/26,Futuro,BMF\BITZ26
sector_028,Cripto - Futuros (BMF),BMF,ETRG26,Futuro Ethereum Fev/26,Futuro,BMF\ETRG26
sector_028,Cripto - Futuros (BMF),BMF,ETRH26,Futuro Ethereum Mar/26,Futuro,BMF\ETRH26
sector_028,Cripto - Futuros (BMF),BMF,SOLG26,Futuro Solana Fev/26,Futuro,BMF\SOLG26
sector_028,Cripto - Futuros (BMF),BMF,SOLH26,Futuro Solana Mar/26,Futuro,BMF\SOLH26
sector_029,Cripto - Spot,CRYPTO,AAVE,Aave,Criptomoeda,CRYPTO\AAVE
sector_029,Cripto - Spot,CRYPTO,ADA,Cardano,Criptomoeda,CRYPTO\ADA
sector_029,Cripto - Spot,CRYPTO,ALGO,Algorand,Criptomoeda,CRYPTO\ALGO
sector_029,Cripto - Spot,CRYPTO,APT,Aptos,Criptomoeda,CRYPTO\APT
sector_029,Cripto - Spot,CRYPTO,ARB,Arbitrum,Criptomoeda,CRYPTO\ARB
sector_029,Cripto - Spot,CRYPTO,ATOM,Cosmos,Criptomoeda,CRYPTO\ATOM
sector_029,Cripto - Spot,CRYPTO,AVAX,Avalanche,Criptomoeda,CRYPTO\AVAX
sector_029,Cripto - Spot,CRYPTO,AXS,Axie Infinity,Criptomoeda,CRYPTO\AXS
sector_029,Cripto - Spot,CRYPTO,BCH,Bitcoin Cash,Criptomoeda,CRYPTO\BCH
sector_029,Cripto - Spot,CRYPTO,BNB,Binance Coin,Criptomoeda,CRYPTO\BNB
sector_029,Cripto - Spot,CRYPTO,BTC,Bitcoin,Criptomoeda,CRYPTO\BTC
sector_029,Cripto - Spot,CRYPTO,BUSD,Binance USD,Criptomoeda,CRYPTO\BUSD
sector_029,Cripto - Spot,CRYPTO,DAI,Dai Stablecoin,Criptomoeda,CRYPTO\DAI
sector_029,Cripto - Spot,CRYPTO,DOGE,Dogecoin,Criptomoeda,CRYPTO\DOGE
sector_029,Cripto - Spot,CRYPTO,DOT,Polkadot,Criptomoeda,CRYPTO\DOT
sector_029,Cripto - Spot,CRYPTO,EOS,EOS,Criptomoeda,CRYPTO\EOS
sector_029,Cripto - Spot,CRYPTO,ETH,Ethereum,Criptomoeda,CRYPTO\ETH
sector_029,Cripto - Spot,CRYPTO,FDUSD,First Digital USD,Criptomoeda,CRYPTO\FDUSD
sector_029,Cripto - Spot,CRYPTO,FIL,Filecoin,Criptomoeda,CRYPTO\FIL
sector_029,Cripto - Spot,CRYPTO,HBAR,Hedera,Criptomoeda,CRYPTO\HBAR
sector_029,Cripto - Spot,CRYPTO,ICP,Internet Computer,Criptomoeda,CRYPTO\ICP
sector_029,Cripto - Spot,CRYPTO,LINK,Chainlink,Criptomoeda,CRYPTO\LINK
sector_029,Cripto - Spot,CRYPTO,LTC,Litecoin,Criptomoeda,CRYPTO\LTC
sector_029,Cripto - Spot,CRYPTO,MANA,Decentraland,Criptomoeda,CRYPTO\MANA
sector_029,Cripto - Spot,CRYPTO,MATIC,Polygon,Criptomoeda,CRYPTO\MATIC
sector_029,Cripto - Spot,CRYPTO,NEAR,Near Protocol,Criptomoeda,CRYPTO\NEAR
sector_029,Cripto - Spot,CRYPTO,OP,Optimism,Criptomoeda,CRYPTO\OP
sector_029,Cripto - Spot,CRYPTO,PEPE,Pepe,Criptomoeda,CRYPTO\PEPE
sector_029,Cripto - Spot,CRYPTO,SAND,The Sandbox,Criptomoeda,CRYPTO\SAND
sector_029,Cripto - Spot,CRYPTO,SHIB,Shiba Inu,Criptomoeda,CRYPTO\SHIB
sector_029,Cripto - Spot,CRYPTO,SOL,Solana,Criptomoeda,CRYPTO\SOL
sector_029,Cripto - Spot,CRYPTO,SUI,Sui,Criptomoeda,CRYPTO\SUI
sector_029,Cripto - Spot,CRYPTO,TON,Toncoin,Criptomoeda,CRYPTO\TON
sector_029,Cripto - Spot,CRYPTO,TRX,Tron,Criptomoeda,CRYPTO\TRX
sector_029,Cripto - Spot,CRYPTO,UNI,Uniswap,Criptomoeda,CRYPTO\UNI
sector_029,Cripto - Spot,CRYPTO,USDC,USD Coin,Criptomoeda,CRYPTO\USDC
sector_029,Cripto - Spot,CRYPTO,USDT,Tether USDT,Criptomoeda,CRYPTO\USDT
sector_029,Cripto - Spot,CRYPTO,VET,VeChain,Criptomoeda,CRYPTO\VET
sector_029,Cripto - Spot,CRYPTO,XLM,Stellar,Criptomoeda,CRYPTO\XLM
sector_029,Cripto - Spot,CRYPTO,XRP,Ripple,Criptomoeda,CRYPTO\XRP
sector_029,Cripto - Spot,CRYPTO,XTZ,Tezos,Criptomoeda,CRYPTO\XTZ
sector_030,FII - CRI e Papel,BOVESPA,BCRI11,Banestes CRI,FII,BOVESPA\BCRI11
sector_030,FII - CRI e Papel,BOVESPA,CACR11,CA Credito,FII,BOVESPA\CACR11
sector_030,FII - CRI e Papel,BOVESPA,CCME11,CC Mais,FII,BOVESPA\CCME11
sector_030,FII - CRI e Papel,BOVESPA,CPTS11,Capitânia,FII,BOVESPA\CPTS11
sector_030,FII - CRI e Papel,BOVESPA,CXRI11,Caixa RI,FII,BOVESPA\CXRI11
sector_030,FII - CRI e Papel,BOVESPA,DCRA11,DCA Real,FII,BOVESPA\DCRA11
sector_030,FII - CRI e Papel,BOVESPA,GCRI11,Gen Cap CRI,FII,BOVESPA\GCRI11
sector_030,FII - CRI e Papel,BOVESPA,HCRI11,Hedge CRI,FII,BOVESPA\HCRI11
sector_030,FII - CRI e Papel,BOVESPA,HGCR11,CGHG CRI,FII,BOVESPA\HGCR11
sector_030,FII - CRI e Papel,BOVESPA,IBCR11,Itaú CRI,FII,BOVESPA\IBCR11
sector_030,FII - CRI e Papel,BOVESPA,ICRI11,Iridium CRI,FII,BOVESPA\ICRI11
sector_030,FII - CRI e Papel,BOVESPA,KCRE11,Kinea CRI,FII,BOVESPA\KCRE11
sector_030,FII - CRI e Papel,BOVESPA,KNCA11,Kinea CA,FII,BOVESPA\KNCA11
sector_030,FII - CRI e Papel,BOVESPA,KNCR11,Kinea CRI,FII,BOVESPA\KNCR11
sector_030,FII - CRI e Papel,BOVESPA,KNHF11,Kinea HF,FII,BOVESPA\KNHF11
sector_030,FII - CRI e Papel,BOVESPA,KNHY11,Kinea HY,FII,BOVESPA\KNHY11
sector_030,FII - CRI e Papel,BOVESPA,KNIP11,Kinea IP,FII,BOVESPA\KNIP11
sector_030,FII - CRI e Papel,BOVESPA,KNRE11,Kinea RE,FII,BOVESPA\KNRE11
sector_030,FII - CRI e Papel,BOVESPA,KNRI11,Kinea RI,FII,BOVESPA\KNRI11
sector_030,FII - CRI e Papel,BOVESPA,KNSC11,Kinea SC,FII,BOVESPA\KNSC11
sector_030,FII - CRI e Papel,BOVESPA,KNUQ11,Kinea Unique,FII,BOVESPA\KNUQ11
sector_030,FII - CRI e Papel,BOVESPA,MXRF11,Maxi Renda,FII,BOVESPA\MXRF11
sector_030,FII - CRI e Papel,BOVESPA,NCRI11,Nord CRI,FII,BOVESPA\NCRI11
sector_030,FII - CRI e Papel,BOVESPA,RBHY11,RBR High Yield,FII,BOVESPA\RBHY11
sector_030,FII - CRI e Papel,BOVESPA,RBIF11,RBR IF,FII,BOVESPA\RBIF11
sector_030,FII - CRI e Papel,BOVESPA,RBOP11,RBR Op,FII,BOVESPA\RBOP11
sector_030,FII - CRI e Papel,BOVESPA,RBRL11,RBR Log,FII,BOVESPA\RBRL11
sector_030,FII - CRI e Papel,BOVESPA,RBRP11,RBR Prop,FII,BOVESPA\RBRP11
sector_030,FII - CRI e Papel,BOVESPA,RBRR11,RBR R,FII,BOVESPA\RBRR11
sector_030,FII - CRI e Papel,BOVESPA,RBRS11,RBR RS,FII,BOVESPA\RBRS11
sector_030,FII - CRI e Papel,BOVESPA,RBRX11,RBR X,FII,BOVESPA\RBRX11
sector_030,FII - CRI e Papel,BOVESPA,RBRY11,RBR Rendimento High Grade,FII,BOVESPA\RBRY11
sector_030,FII - CRI e Papel,BOVESPA,RECR11,REC Recebíveis,FII,BOVESPA\RECR11
sector_030,FII - CRI e Papel,BOVESPA,VCRI11,Valora CRI,FII,BOVESPA\VCRI11
sector_030,FII - CRI e Papel,BOVESPA,VCRR11,Valora Credito,FII,BOVESPA\VCRR11
sector_030,FII - CRI e Papel,BOVESPA,VGRI11,VG CRI,FII,BOVESPA\VGRI11
sector_030,FII - CRI e Papel,BOVESPA,VRTA11,Votorantim Asset,FII,BOVESPA\VRTA11
sector_031,FII - Diversificado,BOVESPA,AAGR11,FII AAG,FII,BOVESPA\AAGR11
sector_031,FII - Diversificado,BOVESPA,AFHI11,AF Invest,FII,BOVESPA\AFHI11
sector_031,FII - Diversificado,BOVESPA,AIEC11,Ancar IC,FII,BOVESPA\AIEC11
sector_031,FII - Diversificado,BOVESPA,AJFI11,AJ Fundo,FII,BOVESPA\AJFI11
sector_031,FII - Diversificado,BOVESPA,ALZR11,Alianza Trust,FII,BOVESPA\ALZR11
sector_031,FII - Diversificado,BOVESPA,AROA11,Aroa,FII,BOVESPA\AROA11
sector_031,FII - Diversificado,BOVESPA,ARRI11,Arri,FII,BOVESPA\ARRI11
sector_031,FII - Diversificado,BOVESPA,AZIN11,Azimut,FII,BOVESPA\AZIN11
sector_031,FII - Diversificado,BOVESPA,BBFO11,BB FO,FII,BOVESPA\BBFO11
sector_031,FII - Diversificado,BOVESPA,BBIG11,BB IG,FII,BOVESPA\BBIG11
sector_031,FII - Diversificado,BOVESPA,BBRC11,BB RC,FII,BOVESPA\BBRC11
sector_031,FII - Diversificado,BOVESPA,BCIA11,BC IA,FII,BOVESPA\BCIA11
sector_031,FII - Diversificado,BOVESPA,BIDB11,BIDB,FII,BOVESPA\BIDB11
sector_031,FII - Diversificado,BOVESPA,BIME11,Bime,FII,BOVESPA\BIME11
sector_031,FII - Diversificado,BOVESPA,BODB11,Bod B,FII,BOVESPA\BODB11
sector_031,FII - Diversificado,BOVESPA,BRZP11,BRZ P,FII,BOVESPA\BRZP11
sector_031,FII - Diversificado,BOVESPA,BTAG11,BT AG,FII,BOVESPA\BTAG11
sector_031,FII - Diversificado,BOVESPA,BTAL11,BT AL,FII,BOVESPA\BTAL11
sector_031,FII - Diversificado,BOVESPA,BTCI11,BT CI,FII,BOVESPA\BTCI11
sector_031,FII - Diversificado,BOVESPA,BTRA11,BT RA,FII,BOVESPA\BTRA11
sector_031,FII - Diversificado,BOVESPA,CARE11,Care,FII,BOVESPA\CARE11
sector_031,FII - Diversificado,BOVESPA,CDII11,CDI,FII,BOVESPA\CDII11
sector_031,FII - Diversificado,BOVESPA,CLIN11,Clin,FII,BOVESPA\CLIN11
sector_031,FII - Diversificado,BOVESPA,CNES11,CNES,FII,BOVESPA\CNES11
sector_031,FII - Diversificado,BOVESPA,CPSH11,CP SH,FII,BOVESPA\CPSH11
sector_031,FII - Diversificado,BOVESPA,CPTI11,Capitânia Tit,FII,BOVESPA\CPTI11
sector_031,FII - Diversificado,BOVESPA,CPTR11,Cap TR,FII,BOVESPA\CPTR11
sector_031,FII - Diversificado,BOVESPA,CRFF11,CR FF,FII,BOVESPA\CRFF11
sector_031,FII - Diversificado,BOVESPA,CRPT11,Cripto FII,FII,BOVESPA\CRPT11
sector_031,FII - Diversificado,BOVESPA,CXAG11,Caixa AG,FII,BOVESPA\CXAG11
sector_031,FII - Diversificado,BOVESPA,CXCI11,Caixa CI,FII,BOVESPA\CXCI11
sector_031,FII - Diversificado,BOVESPA,CXCO11,Caixa CO,FII,BOVESPA\CXCO11
sector_031,FII - Diversificado,BOVESPA,CYCR11,Cycle CRI,FII,BOVESPA\CYCR11
sector_031,FII - Diversificado,BOVESPA,DAMA11,Dama,FII,BOVESPA\DAMA11
sector_031,FII - Diversificado,BOVESPA,DEFI11,DeFi,FII,BOVESPA\DEFI11
sector_031,FII - Diversificado,BOVESPA,DPRO11,DP RO,FII,BOVESPA\DPRO11
sector_031,FII - Diversificado,BOVESPA,DVFF11,DV FF,FII,BOVESPA\DVFF11
sector_031,FII - Diversificado,BOVESPA,EGAF11,EGA F,FII,BOVESPA\EGAF11
sector_031,FII - Diversificado,BOVESPA,EGYR11,EGY R,FII,BOVESPA\EGYR11
sector_031,FII - Diversificado,BOVESPA,ENDD11,END D,FII,BOVESPA\ENDD11
sector_031,FII - Diversificado,BOVESPA,EQIR11,EQ IR,FII,BOVESPA\EQIR11
sector_031,FII - Diversificado,BOVESPA,EXES11,EX ES,FII,BOVESPA\EXES11
sector_031,FII - Diversificado,BOVESPA,FAED11,FA ED,FII,BOVESPA\FAED11
sector_031,FII - Diversificado,BOVESPA,FATN11,FAT N,FII,BOVESPA\FATN11
sector_031,FII - Diversificado,BOVESPA,FCFL11,FC FL,FII,BOVESPA\FCFL11
sector_031,FII - Diversificado,BOVESPA,FIGS11,FIG S,FII,BOVESPA\FIGS11
sector_031,FII - Diversificado,BOVESPA,FIIB11,FI IB,FII,BOVESPA\FIIB11
sector_031,FII - Diversificado,BOVESPA,FIND11,FI ND,FII,BOVESPA\FIND11
sector_031,FII - Diversificado,BOVESPA,FIXA11,FIX A,FII,BOVESPA\FIXA11
sector_031,FII - Diversificado,BOVESPA,FLCR11,FL CR,FII,BOVESPA\FLCR11
sector_031,FII - Diversificado,BOVESPA,FMOF11,FM OF,FII,BOVESPA\FMOF11
sector_031,FII - Diversificado,BOVESPA,FNAM11,FN AM,FII,BOVESPA\FNAM11
sector_031,FII - Diversificado,BOVESPA,FVPQ11,FV PQ,FII,BOVESPA\FVPQ11
sector_031,FII - Diversificado,BOVESPA,GAME11,GAME,FII,BOVESPA\GAME11
sector_031,FII - Diversificado,BOVESPA,GARE11,GA RE,FII,BOVESPA\GARE11
sector_031,FII - Diversificado,BOVESPA,GCRA11,GC RA,FII,BOVESPA\GCRA11
sector_031,FII - Diversificado,BOVESPA,GCRI11,GC RI,FII,BOVESPA\GCRI11
sector_031,FII - Diversificado,BOVESPA,GENB11,GE NB,FII,BOVESPA\GENB11
sector_031,FII - Diversificado,BOVESPA,GRWA11,GR WA,FII,BOVESPA\GRWA11
sector_031,FII - Diversificado,BOVESPA,GSFI11,GS FI,FII,BOVESPA\GSFI11
sector_031,FII - Diversificado,BOVESPA,GZIT11,GZ IT,FII,BOVESPA\GZIT11
sector_031,FII - Diversificado,BOVESPA,HABT11,HAB T,FII,BOVESPA\HABT11
sector_031,FII - Diversificado,BOVESPA,HBCR11,HB CR,FII,BOVESPA\HBCR11
sector_031,FII - Diversificado,BOVESPA,HCTR11,HC TR,FII,BOVESPA\HCTR11
sector_031,FII - Diversificado,BOVESPA,HOFC11,HO FC,FII,BOVESPA\HOFC11
sector_031,FII - Diversificado,BOVESPA,HRDF11,HR DF,FII,BOVESPA\HRDF11
sector_031,FII - Diversificado,BOVESPA,HREC11,HR EC,FII,BOVESPA\HREC11
sector_031,FII - Diversificado,BOVESPA,HTMX11,HT MX,FII,BOVESPA\HTMX11
sector_031,FII - Diversificado,BOVESPA,IAGR11,IA GR,FII,BOVESPA\IAGR11
sector_031,FII - Diversificado,BOVESPA,IFIX11,ETF FIIs,FII,BOVESPA\IFIX11
sector_031,FII - Diversificado,BOVESPA,ITIP11,IT IP,FII,BOVESPA\ITIP11
sector_031,FII - Diversificado,BOVESPA,ITRI11,IT RI,FII,BOVESPA\ITRI11
sector_031,FII - Diversificado,BOVESPA,JFLL11,JF LL,FII,BOVESPA\JFLL11
sector_031,FII - Diversificado,BOVESPA,JGPX11,JGP X,FII,BOVESPA\JGPX11
sector_031,FII - Diversificado,BOVESPA,JPPA11,JP PA,FII,BOVESPA\JPPA11
sector_031,FII - Diversificado,BOVESPA,JSAF11,JS AF,FII,BOVESPA\JSAF11
sector_031,FII - Diversificado,BOVESPA,JURO11,JURO,FII,BOVESPA\JURO11
sector_031,FII - Diversificado,BOVESPA,KDIF11,KD IF,FII,BOVESPA\KDIF11
sector_031,FII - Diversificado,BOVESPA,KISU11,KI SU,FII,BOVESPA\KISU11
sector_031,FII - Diversificado,BOVESPA,KIVO11,KI VO,FII,BOVESPA\KIVO11
sector_031,FII - Diversificado,BOVESPA,LASC11,LA SC,FII,BOVESPA\LASC11
sector_031,FII - Diversificado,BOVESPA,LIFE11,LIFE,FII,BOVESPA\LIFE11
sector_031,FII - Diversificado,BOVESPA,LSAG11,LS AG,FII,BOVESPA\LSAG11
sector_031,FII - Diversificado,BOVESPA,MANA11,MANA,FII,BOVESPA\MANA11
sector_031,FII - Diversificado,BOVESPA,MAXR11,MAX R,FII,BOVESPA\MAXR11
sector_031,FII - Diversificado,BOVESPA,MCCI11,MC CI,FII,BOVESPA\MCCI11
sector_031,FII - Diversificado,BOVESPA,MFII11,MF II,FII,BOVESPA\MFII11
sector_031,FII - Diversificado,BOVESPA,MGHT11,MG HT,FII,BOVESPA\MGHT11
sector_031,FII - Diversificado,BOVESPA,MXRF11,Maxi Renda,FII,BOVESPA\MXRF11
